origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
LGA,2021,1,22,7,44.1,21.9,41,260,13.809359999999998,15.891535300799996,0,1002.3,10,2021-01-22T12:00:00Z
LGA,2021,1,22,8,44.1,21.9,41,250,11.5078,13.242946083999998,0,1002.6,10,2021-01-22T13:00:00Z
LGA,2021,1,22,9,43,21.9,42.77,270,17.261699999999998,19.864419125999994,0,1002.8,10,2021-01-22T14:00:00Z
LGA,2021,1,22,10,43,21.9,42.77,260,14.960139999999999,17.215829909199996,0,1003.5,10,2021-01-22T15:00:00Z
LGA,2021,1,22,11,43,21.9,42.77,260,12.658579999999999,14.567240692399997,0,1003.9,10,2021-01-22T16:00:00Z
LGA,2021,1,22,12,43,21.9,42.77,260,12.658579999999999,14.567240692399997,0,1004.4,10,2021-01-22T17:00:00Z
LGA,2021,1,22,13,44.1,21.9,41,260,10.357019999999999,11.918651475599997,0,1005.1,10,2021-01-22T18:00:00Z
LGA,2021,1,22,14,44.1,19,36.25,250,13.809359999999998,15.891535300799996,0,1005.8,10,2021-01-22T19:00:00Z
LGA,2021,1,22,15,45,19,35.02,260,12.658579999999999,14.567240692399997,0,1006,10,2021-01-22T20:00:00Z
LGA,2021,1,22,16,45,18,33.55,270,16.11092,18.5401245176,0,1005.4,10,2021-01-22T21:00:00Z
LGA,2021,1,22,17,NA,NA,NA,260,20.714039999999997,23.837302951199995,NA,NA,10,2021-01-22T22:00:00Z
LGA,2021,1,22,18,NA,NA,NA,260,20.714039999999997,23.837302951199995,NA,NA,10,2021-01-22T23:00:00Z
LGA,2021,1,22,19,NA,NA,NA,300,18.41248,21.188713734399997,NA,NA,10,2021-01-23T00:00:00Z
LGA,2021,1,22,20,NA,NA,NA,300,14.960139999999999,17.215829909199996,NA,NA,10,2021-01-23T01:00:00Z
LGA,2021,1,22,21,NA,NA,NA,280,14.960139999999999,17.215829909199996,NA,NA,10,2021-01-23T02:00:00Z
LGA,2021,1,22,22,NA,NA,NA,290,14.960139999999999,17.215829909199996,NA,NA,10,2021-01-23T03:00:00Z
LGA,2021,1,22,23,NA,NA,NA,270,21.864819999999998,25.161597559599997,NA,NA,10,2021-01-23T04:00:00Z
LGA,2021,1,23,0,NA,NA,NA,280,18.41248,21.188713734399997,NA,NA,10,2021-01-23T05:00:00Z
LGA,2021,1,23,1,NA,NA,NA,310,14.960139999999999,17.215829909199996,NA,NA,10,2021-01-23T06:00:00Z
LGA,2021,1,23,2,NA,NA,NA,310,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-23T07:00:00Z
LGA,2021,1,23,3,NA,NA,NA,320,17.261699999999998,19.864419125999994,NA,NA,10,2021-01-23T08:00:00Z
LGA,2021,1,23,4,NA,NA,NA,320,14.960139999999999,17.215829909199996,NA,NA,10,2021-01-23T09:00:00Z
LGA,2021,1,23,5,NA,NA,NA,310,11.5078,13.242946083999998,NA,NA,10,2021-01-23T10:00:00Z
LGA,2021,1,23,6,NA,NA,NA,310,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-23T11:00:00Z
LGA,2021,1,23,7,NA,NA,NA,310,19.56326,22.5130083428,NA,NA,10,2021-01-23T12:00:00Z
LGA,2021,1,23,8,NA,NA,NA,310,21.864819999999998,25.161597559599997,NA,NA,10,2021-01-23T13:00:00Z
LGA,2021,1,23,9,NA,NA,NA,320,18.41248,21.188713734399997,NA,NA,10,2021-01-23T14:00:00Z
LGA,2021,1,23,10,NA,NA,NA,300,23.0156,26.485892167999996,NA,NA,10,2021-01-23T15:00:00Z
LGA,2021,1,23,11,NA,NA,NA,310,23.0156,26.485892167999996,NA,NA,10,2021-01-23T16:00:00Z
LGA,2021,1,23,12,NA,NA,NA,300,19.56326,22.5130083428,NA,NA,10,2021-01-23T17:00:00Z
LGA,2021,1,23,13,NA,NA,NA,300,20.714039999999997,23.837302951199995,NA,NA,10,2021-01-23T18:00:00Z
LGA,2021,1,23,14,NA,NA,NA,310,23.0156,26.485892167999996,NA,NA,10,2021-01-23T19:00:00Z
LGA,2021,1,23,15,NA,NA,NA,320,20.714039999999997,23.837302951199995,NA,NA,10,2021-01-23T20:00:00Z
LGA,2021,1,23,16,NA,NA,NA,320,19.56326,22.5130083428,NA,NA,10,2021-01-23T21:00:00Z
LGA,2021,1,23,17,NA,NA,NA,300,21.864819999999998,25.161597559599997,NA,NA,10,2021-01-23T22:00:00Z
LGA,2021,1,23,18,NA,NA,NA,320,20.714039999999997,23.837302951199995,NA,NA,10,2021-01-23T23:00:00Z
LGA,2021,1,23,19,NA,NA,NA,300,20.714039999999997,23.837302951199995,NA,NA,10,2021-01-24T00:00:00Z
LGA,2021,1,23,20,NA,NA,NA,300,25.317159999999998,29.134481384799994,NA,NA,10,2021-01-24T01:00:00Z
LGA,2021,1,23,21,NA,NA,NA,320,25.317159999999998,29.134481384799994,NA,NA,10,2021-01-24T02:00:00Z
LGA,2021,1,23,22,NA,NA,NA,NA,25.317159999999998,29.134481384799994,NA,NA,10,2021-01-24T03:00:00Z
LGA,2021,1,23,23,NA,NA,NA,310,25.317159999999998,29.134481384799994,NA,NA,10,2021-01-24T04:00:00Z
LGA,2021,1,24,0,NA,NA,NA,300,21.864819999999998,25.161597559599997,NA,NA,10,2021-01-24T05:00:00Z
LGA,2021,1,24,1,NA,NA,NA,310,27.618719999999996,31.78307060159999,NA,NA,10,2021-01-24T06:00:00Z
LGA,2021,1,24,2,NA,NA,NA,320,25.317159999999998,29.134481384799994,NA,NA,10,2021-01-24T07:00:00Z
LGA,2021,1,24,3,NA,NA,NA,320,18.41248,21.188713734399997,NA,NA,10,2021-01-24T08:00:00Z
LGA,2021,1,24,4,NA,NA,NA,310,17.261699999999998,19.864419125999994,NA,NA,10,2021-01-24T09:00:00Z
LGA,2021,1,24,5,NA,NA,NA,320,23.0156,26.485892167999996,NA,NA,10,2021-01-24T10:00:00Z
LGA,2021,1,24,6,NA,NA,NA,310,18.41248,21.188713734399997,NA,NA,10,2021-01-24T11:00:00Z
LGA,2021,1,24,7,NA,NA,NA,310,16.11092,18.5401245176,NA,NA,10,2021-01-24T12:00:00Z
LGA,2021,1,24,8,NA,NA,NA,310,18.41248,21.188713734399997,NA,NA,10,2021-01-24T13:00:00Z
LGA,2021,1,24,9,NA,NA,NA,300,19.56326,22.5130083428,NA,NA,10,2021-01-24T14:00:00Z
LGA,2021,1,24,10,NA,NA,NA,300,20.714039999999997,23.837302951199995,NA,NA,10,2021-01-24T15:00:00Z
LGA,2021,1,24,11,NA,NA,NA,300,21.864819999999998,25.161597559599997,NA,NA,10,2021-01-24T16:00:00Z
LGA,2021,1,24,12,NA,NA,NA,300,19.56326,22.5130083428,NA,NA,10,2021-01-24T17:00:00Z
LGA,2021,1,24,13,NA,NA,NA,310,24.166379999999997,27.810186776399995,NA,NA,10,2021-01-24T18:00:00Z
LGA,2021,1,24,14,NA,NA,NA,300,18.41248,21.188713734399997,NA,NA,10,2021-01-24T19:00:00Z
LGA,2021,1,24,15,NA,NA,NA,320,20.714039999999997,23.837302951199995,NA,NA,10,2021-01-24T20:00:00Z
LGA,2021,1,24,16,NA,NA,NA,330,16.11092,18.5401245176,NA,NA,10,2021-01-24T21:00:00Z
LGA,2021,1,24,17,NA,NA,NA,320,18.41248,21.188713734399997,NA,NA,10,2021-01-24T22:00:00Z
LGA,2021,1,24,18,NA,NA,NA,300,19.56326,22.5130083428,NA,NA,10,2021-01-24T23:00:00Z
LGA,2021,1,24,19,NA,NA,NA,300,16.11092,18.5401245176,NA,NA,10,2021-01-25T00:00:00Z
LGA,2021,1,24,20,NA,NA,NA,300,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-25T01:00:00Z
LGA,2021,1,24,21,NA,NA,NA,310,16.11092,18.5401245176,NA,NA,10,2021-01-25T02:00:00Z
LGA,2021,1,24,22,NA,NA,NA,310,16.11092,18.5401245176,NA,NA,10,2021-01-25T03:00:00Z
LGA,2021,1,24,23,NA,NA,NA,300,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-25T04:00:00Z
LGA,2021,1,25,0,NA,NA,NA,300,17.261699999999998,19.864419125999994,NA,NA,10,2021-01-25T05:00:00Z
LGA,2021,1,25,1,NA,NA,NA,290,14.960139999999999,17.215829909199996,NA,NA,10,2021-01-25T06:00:00Z
LGA,2021,1,25,2,NA,NA,NA,310,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-25T07:00:00Z
LGA,2021,1,25,3,NA,NA,NA,310,17.261699999999998,19.864419125999994,NA,NA,10,2021-01-25T08:00:00Z
LGA,2021,1,25,4,NA,NA,NA,300,17.261699999999998,19.864419125999994,NA,NA,10,2021-01-25T09:00:00Z
LGA,2021,1,25,5,NA,NA,NA,310,17.261699999999998,19.864419125999994,NA,NA,10,2021-01-25T10:00:00Z
LGA,2021,1,25,6,NA,NA,NA,300,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-25T11:00:00Z
LGA,2021,1,25,7,NA,NA,NA,330,11.5078,13.242946083999998,NA,NA,10,2021-01-25T12:00:00Z
LGA,2021,1,25,8,NA,NA,NA,310,11.5078,13.242946083999998,NA,NA,10,2021-01-25T13:00:00Z
LGA,2021,1,25,9,NA,NA,NA,310,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-25T14:00:00Z
LGA,2021,1,25,10,NA,NA,NA,330,11.5078,13.242946083999998,NA,NA,10,2021-01-25T15:00:00Z
LGA,2021,1,25,11,NA,NA,NA,310,8.05546,9.2700622588,NA,NA,10,2021-01-25T16:00:00Z
LGA,2021,1,25,12,NA,NA,NA,320,9.20624,10.594356867199998,NA,NA,10,2021-01-25T17:00:00Z
LGA,2021,1,25,13,NA,NA,NA,340,8.05546,9.2700622588,NA,NA,10,2021-01-25T18:00:00Z
LGA,2021,1,25,14,NA,NA,NA,330,5.7539,6.621473041999999,NA,NA,10,2021-01-25T19:00:00Z
LGA,2021,1,25,15,NA,NA,NA,340,5.7539,6.621473041999999,NA,NA,10,2021-01-25T20:00:00Z
LGA,2021,1,25,16,NA,NA,NA,330,4.60312,5.297178433599999,NA,NA,10,2021-01-25T21:00:00Z
LGA,2021,1,25,17,NA,NA,NA,320,8.05546,9.2700622588,NA,NA,10,2021-01-25T22:00:00Z
LGA,2021,1,25,18,NA,NA,NA,310,5.7539,6.621473041999999,NA,NA,10,2021-01-25T23:00:00Z
LGA,2021,1,25,19,NA,NA,NA,340,4.60312,5.297178433599999,NA,NA,10,2021-01-26T00:00:00Z
LGA,2021,1,25,20,NA,NA,NA,320,5.7539,6.621473041999999,NA,NA,10,2021-01-26T01:00:00Z
LGA,2021,1,25,21,NA,NA,NA,10,2.30156,2.6485892167999996,NA,NA,10,2021-01-26T02:00:00Z
LGA,2021,1,25,22,NA,NA,NA,50,4.60312,5.297178433599999,NA,NA,10,2021-01-26T03:00:00Z
LGA,2021,1,25,23,NA,NA,NA,20,5.7539,6.621473041999999,NA,NA,10,2021-01-26T04:00:00Z
LGA,2021,1,26,0,NA,NA,NA,40,8.05546,9.2700622588,NA,NA,10,2021-01-26T05:00:00Z
LGA,2021,1,26,1,NA,NA,NA,360,5.7539,6.621473041999999,NA,NA,10,2021-01-26T06:00:00Z
LGA,2021,1,26,2,NA,NA,NA,10,5.7539,6.621473041999999,NA,NA,10,2021-01-26T07:00:00Z
LGA,2021,1,26,3,NA,NA,NA,20,9.20624,10.594356867199998,NA,NA,10,2021-01-26T08:00:00Z
LGA,2021,1,26,4,NA,NA,NA,40,5.7539,6.621473041999999,NA,NA,10,2021-01-26T09:00:00Z
LGA,2021,1,26,5,NA,NA,NA,20,5.7539,6.621473041999999,NA,NA,10,2021-01-26T10:00:00Z
LGA,2021,1,26,6,NA,NA,NA,60,5.7539,6.621473041999999,NA,NA,10,2021-01-26T11:00:00Z
LGA,2021,1,26,7,NA,NA,NA,70,9.20624,10.594356867199998,NA,NA,10,2021-01-26T12:00:00Z
LGA,2021,1,26,8,NA,NA,NA,70,8.05546,9.2700622588,NA,NA,10,2021-01-26T13:00:00Z
LGA,2021,1,26,9,NA,NA,NA,30,5.7539,6.621473041999999,NA,NA,10,2021-01-26T14:00:00Z
LGA,2021,1,26,10,NA,NA,NA,70,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-26T15:00:00Z
LGA,2021,1,26,11,NA,NA,NA,80,11.5078,13.242946083999998,NA,NA,10,2021-01-26T16:00:00Z
LGA,2021,1,26,12,NA,NA,NA,60,10.357019999999999,11.918651475599997,NA,NA,10,2021-01-26T17:00:00Z
LGA,2021,1,26,13,NA,NA,NA,70,10.357019999999999,11.918651475599997,NA,NA,10,2021-01-26T18:00:00Z
LGA,2021,1,26,14,NA,NA,NA,70,8.05546,9.2700622588,NA,NA,10,2021-01-26T19:00:00Z
LGA,2021,1,26,15,NA,NA,NA,70,9.20624,10.594356867199998,NA,NA,10,2021-01-26T20:00:00Z
LGA,2021,1,26,16,NA,NA,NA,70,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-26T21:00:00Z
LGA,2021,1,26,17,NA,NA,NA,40,12.658579999999999,14.567240692399997,NA,NA,3,2021-01-26T22:00:00Z
LGA,2021,1,26,18,NA,NA,NA,60,12.658579999999999,14.567240692399997,NA,NA,2.5,2021-01-26T23:00:00Z
LGA,2021,1,26,19,NA,NA,NA,60,12.658579999999999,14.567240692399997,NA,NA,6,2021-01-27T00:00:00Z
LGA,2021,1,26,20,NA,NA,NA,60,10.357019999999999,11.918651475599997,NA,NA,3,2021-01-27T01:00:00Z
LGA,2021,1,26,21,NA,NA,NA,60,10.357019999999999,11.918651475599997,NA,NA,4,2021-01-27T02:00:00Z
LGA,2021,1,26,22,NA,NA,NA,50,10.357019999999999,11.918651475599997,NA,NA,3,2021-01-27T03:00:00Z
LGA,2021,1,26,23,NA,NA,NA,40,10.357019999999999,11.918651475599997,0.01,NA,4,2021-01-27T04:00:00Z
LGA,2021,1,27,0,NA,NA,NA,40,12.658579999999999,14.567240692399997,NA,NA,4,2021-01-27T05:00:00Z
LGA,2021,1,27,1,NA,NA,NA,70,12.658579999999999,14.567240692399997,NA,NA,9,2021-01-27T06:00:00Z
LGA,2021,1,27,2,NA,NA,NA,30,9.20624,10.594356867199998,NA,NA,7,2021-01-27T07:00:00Z
LGA,2021,1,27,3,NA,NA,NA,50,10.357019999999999,11.918651475599997,NA,NA,9,2021-01-27T08:00:00Z
LGA,2021,1,27,4,NA,NA,NA,40,9.20624,10.594356867199998,NA,NA,10,2021-01-27T09:00:00Z
LGA,2021,1,27,5,NA,NA,NA,20,4.60312,5.297178433599999,NA,NA,6,2021-01-27T10:00:00Z
LGA,2021,1,27,6,NA,NA,NA,20,4.60312,5.297178433599999,NA,NA,10,2021-01-27T11:00:00Z
LGA,2021,1,27,7,NA,NA,NA,10,2.30156,2.6485892167999996,NA,NA,10,2021-01-27T12:00:00Z
LGA,2021,1,27,8,NA,NA,NA,330,4.60312,5.297178433599999,NA,NA,10,2021-01-27T13:00:00Z
LGA,2021,1,27,9,NA,NA,NA,310,5.7539,6.621473041999999,NA,NA,6,2021-01-27T14:00:00Z
LGA,2021,1,27,10,NA,NA,NA,330,5.7539,6.621473041999999,NA,NA,9,2021-01-27T15:00:00Z
LGA,2021,1,27,11,NA,NA,NA,340,9.20624,10.594356867199998,NA,NA,10,2021-01-27T16:00:00Z
LGA,2021,1,27,12,NA,NA,NA,340,5.7539,6.621473041999999,NA,NA,10,2021-01-27T17:00:00Z
LGA,2021,1,27,13,NA,NA,NA,340,9.20624,10.594356867199998,NA,NA,10,2021-01-27T18:00:00Z
LGA,2021,1,27,14,NA,NA,NA,310,16.11092,18.5401245176,NA,NA,10,2021-01-27T19:00:00Z
LGA,2021,1,27,15,NA,NA,NA,320,14.960139999999999,17.215829909199996,NA,NA,10,2021-01-27T20:00:00Z
LGA,2021,1,27,16,NA,NA,NA,310,19.56326,22.5130083428,NA,NA,10,2021-01-27T21:00:00Z
LGA,2021,1,27,17,NA,NA,NA,310,20.714039999999997,23.837302951199995,NA,NA,10,2021-01-27T22:00:00Z
LGA,2021,1,27,18,NA,NA,NA,320,17.261699999999998,19.864419125999994,NA,NA,10,2021-01-27T23:00:00Z
LGA,2021,1,27,19,NA,NA,NA,310,18.41248,21.188713734399997,NA,NA,10,2021-01-28T00:00:00Z
LGA,2021,1,27,20,NA,NA,NA,320,14.960139999999999,17.215829909199996,NA,NA,10,2021-01-28T01:00:00Z
LGA,2021,1,27,21,NA,NA,NA,330,10.357019999999999,11.918651475599997,NA,NA,10,2021-01-28T02:00:00Z
LGA,2021,1,27,22,NA,NA,NA,340,11.5078,13.242946083999998,NA,NA,10,2021-01-28T03:00:00Z
LGA,2021,1,27,23,NA,NA,NA,320,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-28T04:00:00Z
LGA,2021,1,28,0,NA,NA,NA,320,14.960139999999999,17.215829909199996,NA,NA,10,2021-01-28T05:00:00Z
LGA,2021,1,28,1,NA,NA,NA,320,16.11092,18.5401245176,NA,NA,10,2021-01-28T06:00:00Z
LGA,2021,1,28,2,NA,NA,NA,330,14.960139999999999,17.215829909199996,NA,NA,10,2021-01-28T07:00:00Z
LGA,2021,1,28,3,NA,NA,NA,330,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-28T08:00:00Z
LGA,2021,1,28,4,NA,NA,NA,330,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-28T09:00:00Z
LGA,2021,1,28,5,NA,NA,NA,330,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-28T10:00:00Z
LGA,2021,1,28,6,NA,NA,NA,330,10.357019999999999,11.918651475599997,NA,NA,10,2021-01-28T11:00:00Z
LGA,2021,1,28,7,NA,NA,NA,330,11.5078,13.242946083999998,NA,NA,10,2021-01-28T12:00:00Z
LGA,2021,1,28,8,NA,NA,NA,340,8.05546,9.2700622588,NA,NA,10,2021-01-28T13:00:00Z
LGA,2021,1,28,9,NA,NA,NA,340,11.5078,13.242946083999998,NA,NA,10,2021-01-28T14:00:00Z
LGA,2021,1,28,10,NA,NA,NA,350,11.5078,13.242946083999998,NA,NA,10,2021-01-28T15:00:00Z
LGA,2021,1,28,11,NA,NA,NA,360,18.41248,21.188713734399997,NA,NA,10,2021-01-28T16:00:00Z
LGA,2021,1,28,12,NA,NA,NA,330,17.261699999999998,19.864419125999994,NA,NA,10,2021-01-28T17:00:00Z
LGA,2021,1,28,13,NA,NA,NA,330,14.960139999999999,17.215829909199996,NA,NA,10,2021-01-28T18:00:00Z
LGA,2021,1,28,14,NA,NA,NA,330,18.41248,21.188713734399997,NA,NA,10,2021-01-28T19:00:00Z
LGA,2021,1,28,15,NA,NA,NA,330,20.714039999999997,23.837302951199995,NA,NA,10,2021-01-28T20:00:00Z
LGA,2021,1,28,16,NA,NA,NA,340,18.41248,21.188713734399997,NA,NA,10,2021-01-28T21:00:00Z
LGA,2021,1,28,17,NA,NA,NA,NA,19.56326,22.5130083428,NA,NA,10,2021-01-28T22:00:00Z
LGA,2021,1,28,18,NA,NA,NA,330,21.864819999999998,25.161597559599997,NA,NA,10,2021-01-28T23:00:00Z
LGA,2021,1,28,19,NA,NA,NA,310,25.317159999999998,29.134481384799994,NA,NA,10,2021-01-29T00:00:00Z
LGA,2021,1,28,20,NA,NA,NA,330,20.714039999999997,23.837302951199995,NA,NA,10,2021-01-29T01:00:00Z
LGA,2021,1,28,21,NA,NA,NA,320,21.864819999999998,25.161597559599997,NA,NA,10,2021-01-29T02:00:00Z
LGA,2021,1,28,22,NA,NA,NA,310,26.46794,30.458775993199996,NA,NA,10,2021-01-29T03:00:00Z
LGA,2021,1,28,23,NA,NA,NA,320,25.317159999999998,29.134481384799994,NA,NA,10,2021-01-29T04:00:00Z
LGA,2021,1,29,0,NA,NA,NA,320,21.864819999999998,25.161597559599997,NA,NA,10,2021-01-29T05:00:00Z
LGA,2021,1,29,1,NA,NA,NA,320,25.317159999999998,29.134481384799994,NA,NA,10,2021-01-29T06:00:00Z
LGA,2021,1,29,2,NA,NA,NA,320,25.317159999999998,29.134481384799994,NA,NA,10,2021-01-29T07:00:00Z
LGA,2021,1,29,3,NA,NA,NA,320,25.317159999999998,29.134481384799994,NA,NA,10,2021-01-29T08:00:00Z
LGA,2021,1,29,4,NA,NA,NA,320,23.0156,26.485892167999996,NA,NA,10,2021-01-29T09:00:00Z
LGA,2021,1,29,5,NA,NA,NA,310,21.864819999999998,25.161597559599997,NA,NA,10,2021-01-29T10:00:00Z
LGA,2021,1,29,6,NA,NA,NA,300,20.714039999999997,23.837302951199995,NA,NA,10,2021-01-29T11:00:00Z
LGA,2021,1,29,7,NA,NA,NA,300,17.261699999999998,19.864419125999994,NA,NA,10,2021-01-29T12:00:00Z
LGA,2021,1,29,8,NA,NA,NA,300,20.714039999999997,23.837302951199995,NA,NA,10,2021-01-29T13:00:00Z
LGA,2021,1,29,9,NA,NA,NA,300,18.41248,21.188713734399997,NA,NA,10,2021-01-29T14:00:00Z
LGA,2021,1,29,10,NA,NA,NA,310,32.22184,37.0802490352,NA,NA,10,2021-01-29T15:00:00Z
LGA,2021,1,29,11,NA,NA,NA,320,20.714039999999997,23.837302951199995,NA,NA,10,2021-01-29T16:00:00Z
LGA,2021,1,29,12,NA,NA,NA,320,23.0156,26.485892167999996,NA,NA,10,2021-01-29T17:00:00Z
LGA,2021,1,29,13,NA,NA,NA,330,23.0156,26.485892167999996,NA,NA,10,2021-01-29T18:00:00Z
LGA,2021,1,29,14,NA,NA,NA,320,23.0156,26.485892167999996,NA,NA,10,2021-01-29T19:00:00Z
LGA,2021,1,29,15,NA,NA,NA,310,27.618719999999996,31.78307060159999,NA,NA,10,2021-01-29T20:00:00Z
LGA,2021,1,29,16,NA,NA,NA,330,26.46794,30.458775993199996,NA,NA,10,2021-01-29T21:00:00Z
LGA,2021,1,29,17,NA,NA,NA,310,33.37262,38.40454364359999,NA,NA,10,2021-01-29T22:00:00Z
LGA,2021,1,29,18,NA,NA,NA,310,32.22184,37.0802490352,NA,NA,10,2021-01-29T23:00:00Z
LGA,2021,1,29,19,NA,NA,NA,310,23.0156,26.485892167999996,NA,NA,10,2021-01-30T00:00:00Z
LGA,2021,1,29,20,NA,NA,NA,320,25.317159999999998,29.134481384799994,NA,NA,10,2021-01-30T01:00:00Z
LGA,2021,1,29,21,NA,NA,NA,330,25.317159999999998,29.134481384799994,NA,NA,10,2021-01-30T02:00:00Z
LGA,2021,1,29,22,NA,NA,NA,310,21.864819999999998,25.161597559599997,NA,NA,10,2021-01-30T03:00:00Z
LGA,2021,1,29,23,NA,NA,NA,310,18.41248,21.188713734399997,NA,NA,10,2021-01-30T04:00:00Z
LGA,2021,1,30,0,NA,NA,NA,320,20.714039999999997,23.837302951199995,NA,NA,10,2021-01-30T05:00:00Z
LGA,2021,1,30,1,NA,NA,NA,330,16.11092,18.5401245176,NA,NA,10,2021-01-30T06:00:00Z
LGA,2021,1,30,2,NA,NA,NA,320,19.56326,22.5130083428,NA,NA,10,2021-01-30T07:00:00Z
LGA,2021,1,30,3,NA,NA,NA,320,18.41248,21.188713734399997,NA,NA,10,2021-01-30T08:00:00Z
LGA,2021,1,30,4,NA,NA,NA,310,17.261699999999998,19.864419125999994,NA,NA,10,2021-01-30T09:00:00Z
LGA,2021,1,30,5,NA,NA,NA,330,18.41248,21.188713734399997,NA,NA,10,2021-01-30T10:00:00Z
LGA,2021,1,30,6,NA,NA,NA,320,18.41248,21.188713734399997,NA,NA,10,2021-01-30T11:00:00Z
LGA,2021,1,30,7,NA,NA,NA,330,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-30T12:00:00Z
LGA,2021,1,30,8,NA,NA,NA,330,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-30T13:00:00Z
LGA,2021,1,30,9,NA,NA,NA,340,9.20624,10.594356867199998,NA,NA,10,2021-01-30T14:00:00Z
LGA,2021,1,30,10,NA,NA,NA,320,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-30T15:00:00Z
LGA,2021,1,30,11,NA,NA,NA,340,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-30T16:00:00Z
LGA,2021,1,30,12,NA,NA,NA,330,16.11092,18.5401245176,NA,NA,10,2021-01-30T17:00:00Z
LGA,2021,1,30,13,NA,NA,NA,310,17.261699999999998,19.864419125999994,NA,NA,10,2021-01-30T18:00:00Z
LGA,2021,1,30,14,NA,NA,NA,330,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-30T19:00:00Z
LGA,2021,1,30,15,NA,NA,NA,310,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-30T20:00:00Z
LGA,2021,1,30,16,NA,NA,NA,330,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-30T21:00:00Z
LGA,2021,1,30,17,NA,NA,NA,320,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-30T22:00:00Z
LGA,2021,1,30,18,NA,NA,NA,280,11.5078,13.242946083999998,NA,NA,10,2021-01-30T23:00:00Z
LGA,2021,1,30,19,NA,NA,NA,300,16.11092,18.5401245176,NA,NA,10,2021-01-31T00:00:00Z
LGA,2021,1,30,20,NA,NA,NA,290,17.261699999999998,19.864419125999994,NA,NA,10,2021-01-31T01:00:00Z
LGA,2021,1,30,21,NA,NA,NA,310,14.960139999999999,17.215829909199996,NA,NA,10,2021-01-31T02:00:00Z
LGA,2021,1,30,22,NA,NA,NA,310,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-31T03:00:00Z
LGA,2021,1,30,23,NA,NA,NA,320,12.658579999999999,14.567240692399997,NA,NA,10,2021-01-31T04:00:00Z
LGA,2021,1,31,0,NA,NA,NA,290,9.20624,10.594356867199998,NA,NA,10,2021-01-31T05:00:00Z
LGA,2021,1,31,1,NA,NA,NA,320,16.11092,18.5401245176,NA,NA,10,2021-01-31T06:00:00Z
LGA,2021,1,31,2,NA,NA,NA,300,11.5078,13.242946083999998,NA,NA,10,2021-01-31T07:00:00Z
LGA,2021,1,31,3,NA,NA,NA,300,14.960139999999999,17.215829909199996,NA,NA,10,2021-01-31T08:00:00Z
LGA,2021,1,31,4,NA,NA,NA,330,10.357019999999999,11.918651475599997,NA,NA,10,2021-01-31T09:00:00Z
LGA,2021,1,31,5,NA,NA,NA,340,5.7539,6.621473041999999,NA,NA,10,2021-01-31T10:00:00Z
LGA,2021,1,31,6,NA,NA,NA,340,5.7539,6.621473041999999,NA,NA,10,2021-01-31T11:00:00Z
LGA,2021,1,31,7,NA,NA,NA,20,5.7539,6.621473041999999,NA,NA,10,2021-01-31T12:00:00Z
LGA,2021,1,31,8,NA,NA,NA,10,10.357019999999999,11.918651475599997,NA,NA,10,2021-01-31T13:00:00Z
LGA,2021,1,31,9,NA,NA,NA,10,5.7539,6.621473041999999,NA,NA,10,2021-01-31T14:00:00Z
LGA,2021,1,31,10,NA,NA,NA,10,8.05546,9.2700622588,NA,NA,10,2021-01-31T15:00:00Z
LGA,2021,1,31,11,NA,NA,NA,20,11.5078,13.242946083999998,NA,NA,10,2021-01-31T16:00:00Z
LGA,2021,1,31,12,NA,NA,NA,40,8.05546,9.2700622588,NA,NA,10,2021-01-31T17:00:00Z
LGA,2021,1,31,13,NA,NA,NA,20,5.7539,6.621473041999999,NA,NA,10,2021-01-31T18:00:00Z
LGA,2021,1,31,14,NA,NA,NA,60,8.05546,9.2700622588,NA,NA,10,2021-01-31T19:00:00Z
LGA,2021,1,31,15,NA,NA,NA,60,10.357019999999999,11.918651475599997,NA,NA,10,2021-01-31T20:00:00Z
LGA,2021,1,31,16,NA,NA,NA,50,10.357019999999999,11.918651475599997,NA,NA,10,2021-01-31T21:00:00Z
